2023-03-30 02:12 http: 	GET /users/save/toni2 500: 16- 14.234 ms - API Server
2023-03-30 04:07 http: 	OPTIONS /getByToken 404: 153- 2.549 ms - API Server
2023-03-30 04:07 http: 	OPTIONS /getByToken 404: 153- 0.822 ms - API Server
2023-03-30 04:09 http: 	POST /getByToken 404: 150- 3.224 ms - API Server
2023-03-30 04:10 http: 	POST /getByToken 404: 150- 0.421 ms - API Server
2023-03-30 04:11 http: 	POST /getByToken 404: 150- 1.849 ms - API Server
2023-03-30 04:12 http: 	POST /getByToken 404: 150- 2.806 ms - API Server
2023-03-30 04:12 http: 	POST /getByToken 404: 150- 1.529 ms - API Server
2023-03-30 04:13 http: 	POST /getByToken 404: 150- 4.128 ms - API Server
2023-03-30 04:15 http: 	POST /users/getByToken -: -- - ms - API Server
2023-03-30 11:18 http: 	GET /users/save/hola 200: 93- 32.178 ms - API Server
2023-03-30 11:19 http: 	POST /users/getByToken -: -- - ms - API Server
2023-03-30 11:19 http: 	GET /users/save/hola 204: -- 7.254 ms - API Server
2023-03-30 11:20 http: 	GET /users/save/hola 204: -- 4.141 ms - API Server
2023-03-30 11:21 http: 	GET /users/save/holaa 200: 93- 7.118 ms - API Server
2023-03-30 11:33 http: 	POST /users/getByToken -: -- - ms - API Server
2023-03-30 11:42 http: 	GET /users/save/hola 204: -- 3.981 ms - API Server
2023-03-30 11:43 http: 	GET /users/save/hola2 200: 93- 7.873 ms - API Server
2023-03-30 22:26 http: 	POST /users/getByToken 404: 156- 1.723 ms - API Server
2023-03-30 22:29 http: 	POST /users/save 404: 150- 1.414 ms - API Server
2023-03-30 22:30 http: 	POST /users/save 404: 150- 1.744 ms - API Server
2023-03-30 22:31 http: 	POST /users/save 404: 150- 1.532 ms - API Server
2023-03-30 22:32 http: 	POST /users/save 404: 150- 1.590 ms - API Server
2023-03-30 22:32 http: 	POST /users/save 404: 150- 2.040 ms - API Server
2023-03-30 22:35 http: 	POST /users/save 404: 150- 2.014 ms - API Server
2023-03-30 22:36 http: 	POST /users/save 404: 150- 1.511 ms - API Server
2023-03-30 22:47 http: 	POST /users/save 500: 64- 20.658 ms - API Server
2023-03-30 22:48 http: 	POST /users/save 500: 64- 5.935 ms - API Server
2023-03-30 22:48 http: 	POST /users/save 500: 64- 5.832 ms - API Server
2023-03-30 23:22 http: 	POST /users/save 500: 64- 18.793 ms - API Server
2023-03-30 23:33 http: 	POST /users/save 500: 64- 20.424 ms - API Server
2023-03-30 23:34 http: 	POST /users/save 500: 64- 23.355 ms - API Server
2023-03-30 23:36 http: 	POST /users/save 500: 64- 31.413 ms - API Server
2023-03-30 23:38 http: 	POST /users/save 500: 64- 21.854 ms - API Server
2023-03-30 23:40 http: 	POST /users/save 500: 64- 20.151 ms - API Server
2023-03-30 23:40 http: 	POST /users/save 500: 64- 18.115 ms - API Server
2023-03-30 23:40 http: 	POST /users/save 500: 64- 20.356 ms - API Server
2023-03-30 23:44 http: 	POST /users/save 500: 64- 19.464 ms - API Server
2023-03-30 23:45 http: 	POST /users/save 500: 64- 31.328 ms - API Server
2023-03-30 23:47 http: 	POST /users/save 500: 64- 19.795 ms - API Server
2023-03-30 23:53 http: 	POST /users/save 500: 64- 20.088 ms - API Server
2023-03-30 23:53 http: 	POST /users/save 500: 64- 20.546 ms - API Server
2023-03-30 23:54 http: 	POST /users/save 500: 64- 20.123 ms - API Server
2023-03-30 23:55 http: 	POST /users/save 500: 64- 21.511 ms - API Server
2023-03-30 23:55 http: 	POST /users/save 500: 64- 21.427 ms - API Server
2023-03-30 23:56 http: 	POST /users/save 500: 64- 21.834 ms - API Server
2023-03-31 00:02 http: 	POST /users/save 500: 64- 20.741 ms - API Server
2023-03-31 00:02 http: 	POST /users/save 500: 64- 18.351 ms - API Server
2023-03-31 00:04 http: 	POST /users/save 500: 64- 19.477 ms - API Server
2023-03-31 00:04 http: 	POST /users/save 200: 60- 113.935 ms - API Server
2023-03-31 00:12 http: 	POST /users/save 200: 61- 72.545 ms - API Server
2023-03-31 00:50 http: 	POST /users/login 204: -- 90.177 ms - API Server
2023-03-31 00:50 http: 	POST /users/login 200: 52- 66.284 ms - API Server
2023-03-31 01:18 http: 	POST /users/save 204: -- 89.749 ms - API Server
2023-03-31 01:19 http: 	POST /users/save 204: -- 87.016 ms - API Server
2023-03-31 01:20 http: 	POST /users/save 204: -- 89.203 ms - API Server
2023-03-31 01:20 http: 	POST /users/save 204: -- 105.724 ms - API Server
2023-03-31 01:21 http: 	POST /users/save 209: 56- 12.427 ms - API Server
2023-03-31 01:21 http: 	POST /users/save 209: 56- 7.595 ms - API Server
2023-03-31 01:22 http: 	POST /users/login 200: 52- 84.386 ms - API Server
2023-03-31 01:33 http: 	POST /users/login 204: -- 90.122 ms - API Server
2023-03-31 01:33 http: 	POST /users/login 204: -- 66.341 ms - API Server
2023-03-31 01:33 http: 	POST /users/login 204: -- 66.079 ms - API Server
2023-03-31 01:34 http: 	POST /users/login 204: -- 66.345 ms - API Server
2023-03-31 01:34 http: 	POST /users/login 204: -- 95.105 ms - API Server
2023-03-31 01:34 http: 	POST /users/login 204: -- 152.882 ms - API Server
2023-03-31 01:34 http: 	POST /users/login 204: -- 163.249 ms - API Server
2023-03-31 01:35 http: 	POST /users/login 204: -- 172.644 ms - API Server
2023-03-31 01:35 http: 	POST /users/login 204: -- 92.161 ms - API Server
2023-03-31 01:36 http: 	POST /users/login 204: -- 93.787 ms - API Server
2023-03-31 01:36 http: 	POST /users/login 204: -- 96.853 ms - API Server
2023-03-31 01:36 http: 	POST /users/login 204: -- 97.240 ms - API Server
2023-03-31 01:37 http: 	POST /users/save 204: -- 105.614 ms - API Server
2023-03-31 01:38 http: 	POST /users/login 204: -- 70.788 ms - API Server
2023-03-31 01:39 http: 	POST /users/save 204: -- 107.998 ms - API Server
2023-03-31 01:39 http: 	POST /users/save 209: 56- 13.933 ms - API Server
2023-03-31 01:39 http: 	POST /users/save 209: 56- 6.002 ms - API Server
2023-03-31 01:39 http: 	POST /users/save 209: 56- 6.706 ms - API Server
2023-03-31 01:39 http: 	POST /users/login 204: -- 5.729 ms - API Server
2023-03-31 01:40 http: 	POST /users/save 204: -- 96.767 ms - API Server
2023-03-31 01:41 http: 	POST /users/save 204: -- 106.551 ms - API Server
2023-03-31 01:41 http: 	POST /users/save 204: -- 102.480 ms - API Server
2023-03-31 01:41 http: 	POST /users/save 204: -- 103.828 ms - API Server
2023-03-31 01:42 http: 	POST /users/save 204: -- 101.675 ms - API Server
2023-03-31 01:46 http: 	POST /users/save 204: -- 117.055 ms - API Server
2023-03-31 01:48 http: 	POST /users/save 204: -- 73.221 ms - API Server
2023-03-31 01:48 http: 	POST /users/save 200: 276- 106.960 ms - API Server
2023-03-31 01:49 http: 	POST /users/save 200: 276- 104.026 ms - API Server
2023-03-31 01:50 http: 	POST /users/save 200: 269- 104.376 ms - API Server
2023-03-31 01:50 http: 	POST /users/login 204: -- 68.202 ms - API Server
2023-03-31 01:51 http: 	POST /users/login 200: 260- 94.554 ms - API Server
2023-03-31 02:05 http: 	POST /users/login 403: 38- 1.422 ms - API Server
2023-03-31 02:05 http: 	POST /users/login 403: 38- 0.355 ms - API Server
2023-03-31 02:06 http: 	POST /users/login 200: 260- 95.652 ms - API Server
2023-03-31 02:08 http: 	POST /users/login 204: -- 91.845 ms - API Server
2023-03-31 02:09 http: 	POST /users/login 200: 260- 68.830 ms - API Server
2023-03-31 02:12 http: 	POST /users/verify 404: 152- 1.678 ms - API Server
2023-03-31 02:13 http: 	POST /users/verify 404: 152- 0.688 ms - API Server
2023-03-31 02:15 http: 	POST /users/verify 404: 152- 3.041 ms - API Server
2023-03-31 02:35 http: 	POST /users/verify 200: 11- 6.402 ms - API Server
2023-03-31 02:55 http: 	POST /users/verify 200: 256- 17.223 ms - API Server
2023-03-31 02:55 http: 	POST /users/verify 200: 256- 5.748 ms - API Server
2023-03-31 02:57 http: 	POST /users/login 204: -- 90.942 ms - API Server
2023-03-31 02:57 http: 	POST /users/login 200: 260- 70.682 ms - API Server
2023-03-31 02:57 http: 	POST /users/verify 200: 256- 9.673 ms - API Server
2023-03-31 02:57 http: 	POST /users/verify 200: 256- 6.599 ms - API Server
2023-03-31 02:57 http: 	POST /users/verify 200: 256- 4.665 ms - API Server
2023-03-31 02:59 http: 	POST /users/verify 200: 256- 5.812 ms - API Server
2023-03-31 02:59 http: 	POST /users/verify 200: 256- 6.463 ms - API Server
2023-03-31 02:59 http: 	POST /users/verify 200: 256- 4.854 ms - API Server
2023-03-31 03:01 http: 	POST /users/verify 200: 256- 7.031 ms - API Server
2023-03-31 03:02 http: 	POST /users/verify 200: 256- 6.315 ms - API Server
2023-03-31 03:04 http: 	POST /users/verify 200: 256- 7.976 ms - API Server
2023-03-31 03:08 http: 	POST /users/verify 200: 256- 7.703 ms - API Server
2023-03-31 03:08 http: 	POST /users/verify 200: 256- 5.811 ms - API Server
2023-03-31 03:10 http: 	POST /users/verify 200: 256- 6.604 ms - API Server
2023-03-31 03:10 http: 	POST /users/login 200: 260- 64.670 ms - API Server
2023-03-31 03:10 http: 	POST /users/login 200: 260- 64.611 ms - API Server
2023-03-31 03:11 http: 	POST /users/save 200: 267- 76.912 ms - API Server
2023-03-31 03:11 http: 	POST /users/login 200: 258- 66.578 ms - API Server
2023-03-31 03:11 http: 	POST /users/login 200: 260- 65.411 ms - API Server
2023-03-31 03:11 http: 	POST /users/login 200: 258- 66.726 ms - API Server
2023-03-31 10:15 http: 	POST /users/verify 401: 20- 11.969 ms - API Server
2023-03-31 10:20 http: 	POST /users/save 200: 267- 106.999 ms - API Server
2023-03-31 10:20 http: 	POST /users/login 200: 258- 68.869 ms - API Server
2023-03-31 10:21 http: 	POST /users/verify 200: 254- 9.766 ms - API Server
2023-03-31 10:28 http: 	POST /users/verify 200: 254- 19.140 ms - API Server
2023-03-31 11:28 http: 	POST /users/verify 200: 254- 20.446 ms - API Server
2023-03-31 11:30 http: 	POST /users/verify 200: 254- 7.547 ms - API Server
2023-03-31 11:31 http: 	POST /users/verify 200: 254- 11.976 ms - API Server
2023-03-31 11:31 http: 	POST /users/verify 200: 254- 5.993 ms - API Server
2023-03-31 11:31 http: 	POST /users/login 200: 260- 86.113 ms - API Server
2023-03-31 11:32 http: 	POST /users/login 200: 260- 66.097 ms - API Server
2023-03-31 11:35 http: 	POST /users/login 200: 260- 95.644 ms - API Server
2023-03-31 11:35 http: 	POST /users/verify 401: 20- 4.007 ms - API Server
2023-03-31 11:45 http: 	POST /users/login 200: 260- 96.595 ms - API Server
2023-03-31 11:46 http: 	POST /users/verify 401: 20- 2.835 ms - API Server
2023-03-31 11:46 http: 	POST /users/verify 401: 20- 1.970 ms - API Server
2023-03-31 11:46 http: 	POST /users/verify 401: 20- 1.341 ms - API Server
2023-03-31 11:49 http: 	POST /users/login 200: 260- 67.141 ms - API Server
2023-03-31 11:50 http: 	POST /users/verify 401: 20- 1.775 ms - API Server
2023-03-31 11:50 http: 	POST /users/verify 401: 20- 9.742 ms - API Server
2023-03-31 11:50 http: 	POST /users/verify 401: 20- 12.400 ms - API Server
2023-03-31 11:51 http: 	POST /users/login 200: 260- 97.352 ms - API Server
2023-03-31 11:52 http: 	POST /users/verify 200: 256- 14.312 ms - API Server
2023-03-31 11:53 http: 	POST /users/login 200: 260- 121.780 ms - API Server
2023-03-31 11:53 http: 	POST /users/verify 200: 256- 14.489 ms - API Server
2023-03-31 11:54 http: 	POST /users/verify 401: 20- 3.489 ms - API Server
2023-03-31 11:54 http: 	POST /users/login 200: 260- 66.781 ms - API Server
2023-03-31 11:54 http: 	POST /users/verify 200: 256- 7.984 ms - API Server
2023-03-31 11:54 http: 	POST /users/verify 200: 256- 9.901 ms - API Server
2023-03-31 11:54 http: 	POST /users/verify 401: 20- 1.595 ms - API Server
2023-03-31 12:43 http: 	POST /users/login 200: 474- 98.182 ms - API Server
2023-03-31 12:45 http: 	POST /users/login 200: 474- 66.164 ms - API Server
2023-03-31 12:45 http: 	POST /users/login 200: 474- 66.068 ms - API Server
2023-03-31 12:46 http: 	POST /users/login 200: 474- 65.688 ms - API Server
2023-03-31 12:46 http: 	POST /users/login 200: 474- 65.161 ms - API Server
2023-03-31 12:46 http: 	POST /users/login 200: 474- 70.126 ms - API Server
2023-03-31 12:47 http: 	POST /users/login 200: 474- 65.882 ms - API Server
2023-03-31 12:47 http: 	POST /users/login 200: 474- 66.622 ms - API Server
2023-03-31 12:48 http: 	POST /users/verify 401: 45- 4.135 ms - API Server
2023-03-31 12:49 http: 	POST /users/verify 401: 45- 2.146 ms - API Server
2023-03-31 12:49 http: 	POST /users/verify 401: 45- 1.931 ms - API Server
2023-03-31 12:49 http: 	POST /users/verify 401: 45- 0.940 ms - API Server
2023-03-31 12:50 http: 	POST /users/login 200: 474- 67.177 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 200: 460- 8.043 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 200: 460- 7.146 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 200: 460- 7.206 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 200: 460- 7.580 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 401: 45- 1.194 ms - API Server
2023-03-31 12:50 http: 	POST /users/verify 401: 45- 1.674 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 401: 45- 1.243 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 401: 45- 1.090 ms - API Server
2023-03-31 12:51 http: 	POST /users/login 200: 474- 65.545 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 200: 460- 6.713 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 200: 460- 7.136 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 200: 460- 6.038 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 200: 460- 6.226 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 200: 460- 8.327 ms - API Server
2023-03-31 12:51 http: 	POST /users/verify 401: 45- 1.046 ms - API Server
2023-03-31 12:53 http: 	POST /users/login 200: 474- 66.278 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 5.004 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 5.639 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 7.254 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 5.821 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 5.299 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 6.301 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 200: 460- 6.636 ms - API Server
2023-03-31 12:53 http: 	POST /users/verify 401: 45- 1.016 ms - API Server
2023-03-31 12:54 http: 	POST /users/verify 401: 45- 1.338 ms - API Server
2023-03-31 12:54 http: 	POST /users/verify 401: 45- 1.296 ms - API Server
2023-03-31 12:55 http: 	POST /users/verify 401: 45- 1.177 ms - API Server
2023-03-31 12:55 http: 	POST /users/login 200: 474- 65.632 ms - API Server
2023-03-31 12:55 http: 	POST /users/verify 200: 460- 5.399 ms - API Server
2023-03-31 12:56 http: 	POST /users/verify 401: 45- 1.454 ms - API Server
2023-03-31 12:56 http: 	POST /users/verify 401: 45- 9.325 ms - API Server
2023-03-31 12:56 http: 	POST /users/verify 401: 45- 2.207 ms - API Server
2023-03-31 12:56 http: 	POST /users/login 200: 474- 95.111 ms - API Server
2023-03-31 12:57 http: 	POST /users/login 200: 474- 66.828 ms - API Server
2023-03-31 12:57 http: 	POST /users/verify 200: 460- 8.960 ms - API Server
2023-03-31 12:57 http: 	POST /users/verify 200: 460- 7.052 ms - API Server
2023-03-31 12:57 http: 	POST /users/verify 200: 460- 6.342 ms - API Server
2023-03-31 12:57 http: 	POST /users/verify 200: 460- 6.869 ms - API Server
2023-03-31 12:58 http: 	POST /users/login 200: 474- 92.945 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 200: 460- 10.725 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 200: 460- 7.722 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 200: 460- 6.359 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 200: 460- 9.483 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 401: 45- 2.311 ms - API Server
2023-03-31 12:58 http: 	POST /users/verify 401: 45- 0.875 ms - API Server
2023-03-31 12:58 http: 	POST /users/login 200: 474- 65.742 ms - API Server
2023-03-31 12:59 http: 	POST /users/verify 401: 45- 1.824 ms - API Server
2023-03-31 12:59 http: 	POST /users/login 200: 474- 65.614 ms - API Server
2023-03-31 13:00 http: 	POST /users/verify 401: 45- 1.319 ms - API Server
2023-03-31 13:07 http: 	POST /users/save 409: 50- 13.188 ms - API Server
2023-03-31 13:07 http: 	POST /users/login 200: 474- 89.571 ms - API Server
2023-03-31 13:08 http: 	POST /users/login 200: 474- 66.829 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 15.194 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 9.081 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 8.101 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 8.276 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 9.267 ms - API Server
2023-03-31 13:08 http: 	POST /users/verify 200: 460- 10.815 ms - API Server
2023-03-31 13:09 http: 	POST /users/verify 200: 460- 7.592 ms - API Server
2023-03-31 13:09 http: 	POST /users/verify 200: 460- 7.728 ms - API Server
2023-03-31 13:09 http: 	POST /users/verify 200: 460- 7.167 ms - API Server
2023-03-31 13:09 http: 	POST /users/verify 200: 460- 36.350 ms - API Server
2023-03-31 13:09 http: 	POST /users/login 200: 474- 85.327 ms - API Server
2023-03-31 13:10 http: 	POST /users/verify 200: 460- 8.183 ms - API Server
2023-03-31 13:10 http: 	POST /users/verify 200: 460- 8.322 ms - API Server
2023-03-31 13:12 http: 	POST /users/login 200: 474- 96.377 ms - API Server
2023-03-31 13:12 http: 	POST /users/verify 200: 460- 10.964 ms - API Server
2023-03-31 13:12 http: 	POST /users/verify 200: 460- 7.872 ms - API Server
2023-03-31 13:12 http: 	POST /users/verify 200: 460- 11.269 ms - API Server
2023-03-31 13:12 http: 	POST /users/verify 401: 45- 1.726 ms - API Server
2023-03-31 13:14 http: 	POST /users/login 200: 474- 96.128 ms - API Server
2023-03-31 13:15 http: 	POST /users/login 200: 474- 67.880 ms - API Server
2023-03-31 13:17 http: 	POST /users/login 200: 474- 66.526 ms - API Server
2023-03-31 13:17 http: 	POST /users/verify 200: 460- 11.358 ms - API Server
2023-03-31 13:18 http: 	POST /users/login 204: -- 5.054 ms - API Server
2023-03-31 13:18 http: 	POST /users/login 204: -- 4.192 ms - API Server
2023-03-31 13:18 http: 	POST /users/login 204: -- 4.964 ms - API Server
2023-03-31 13:18 http: 	POST /users/login 200: 474- 65.288 ms - API Server
2023-03-31 13:22 http: 	POST /users/verify 200: 460- 11.561 ms - API Server
2023-03-31 13:22 http: 	POST /users/verify 200: 460- 13.975 ms - API Server
2023-03-31 13:22 http: 	POST /users/verify 200: 460- 9.948 ms - API Server
2023-03-31 13:25 http: 	POST /users/verify 200: 460- 6.478 ms - API Server
2023-03-31 13:25 http: 	POST /users/verify 200: 460- 10.204 ms - API Server
2023-03-31 13:25 http: 	POST /users/verify 200: 460- 10.322 ms - API Server
2023-03-31 13:25 http: 	POST /users/verify 200: 460- 8.128 ms - API Server
2023-03-31 13:25 http: 	POST /users/verify 200: 460- 10.850 ms - API Server
2023-03-31 13:26 http: 	POST /users/save 200: 72- 75.369 ms - API Server
2023-03-31 13:26 http: 	POST /users/login 200: 478- 65.255 ms - API Server
2023-03-31 13:26 http: 	POST /users/verify 200: 463- 9.049 ms - API Server
2023-03-31 13:28 http: 	POST /users/verify 200: 463- 7.479 ms - API Server
2023-03-31 13:29 http: 	POST /users/login 200: 474- 63.891 ms - API Server
2023-03-31 13:29 http: 	POST /users/login 200: 471- 65.293 ms - API Server
2023-03-31 13:29 http: 	POST /users/verify 200: 458- 9.022 ms - API Server
2023-03-31 13:30 http: 	POST /users/verify 200: 458- 7.223 ms - API Server
2023-03-31 13:32 http: 	POST /users/verify 200: 458- 21.313 ms - API Server
2023-03-31 13:32 http: 	POST /users/verify 200: 458- 12.173 ms - API Server
2023-03-31 13:34 http: 	POST /users/verify 200: 458- 8.898 ms - API Server
2023-03-31 15:05 http: 	POST /users/verify 401: 45- 1.994 ms - API Server
2023-03-31 15:05 http: 	POST /users/login 200: 474- 66.215 ms - API Server
2023-03-31 15:08 http: 	POST /users/verify 200: 460- 5.707 ms - API Server
2023-03-31 15:13 http: 	POST /users/verify 200: 460- 4.550 ms - API Server
2023-03-31 15:14 http: 	POST /users/verify 200: 460- 6.630 ms - API Server
2023-03-31 15:16 http: 	POST /users/verify 200: 460- 5.752 ms - API Server
2023-03-31 15:16 http: 	POST /users/verify 200: 460- 7.414 ms - API Server
2023-03-31 15:17 http: 	POST /users/verify 200: 460- 9.028 ms - API Server
2023-03-31 15:17 http: 	POST /users/verify 200: 460- 7.670 ms - API Server
2023-03-31 15:18 http: 	POST /users/verify 200: 460- 7.621 ms - API Server
2023-03-31 15:18 http: 	POST /users/verify 200: 460- 8.694 ms - API Server
2023-03-31 15:20 http: 	POST /users/verify 200: 460- 9.463 ms - API Server
2023-03-31 15:20 http: 	POST /users/verify 200: 460- 8.526 ms - API Server
2023-03-31 15:20 http: 	POST /users/verify 200: 460- 8.073 ms - API Server
2023-03-31 15:21 http: 	POST /users/login 200: 474- 64.104 ms - API Server
2023-03-31 15:21 http: 	POST /users/verify 200: 460- 7.226 ms - API Server
2023-03-31 16:13 http: 	POST /users/save 200: 68- 81.047 ms - API Server
2023-03-31 16:13 http: 	POST /users/login 200: 471- 65.004 ms - API Server
2023-03-31 16:13 http: 	POST /users/save 409: 49- 4.027 ms - API Server
2023-03-31 16:14 http: 	POST /users/save 409: 49- 4.809 ms - API Server
2023-03-31 16:15 http: 	POST /users/save 409: 49- 3.842 ms - API Server
2023-03-31 16:15 http: 	POST /users/save 409: 49- 3.544 ms - API Server
2023-03-31 16:16 http: 	POST /users/save 409: 49- 3.353 ms - API Server
2023-03-31 16:16 http: 	POST /users/save 409: 49- 4.411 ms - API Server
2023-03-31 16:17 http: 	POST /users/save 409: 50- 4.167 ms - API Server
2023-03-31 16:17 http: 	POST /users/save 409: 49- 4.125 ms - API Server
